vnf,6,separation_accuracy,15.18514422270661,separation_time,293.9794063568115,
vnf,6,separation_accuracy,16.169221636485673,separation_time,735.2044582366943,
vnf,6,separation_accuracy,25.894385961588814,separation_time,428.8034439086914,
vnf,6,separation_accuracy,31.177877165349095,separation_time,187.3917579650879,
vnf,6,separation_accuracy,25.24625359158445,separation_time,358.6106300354004,
vnf,6,separation_accuracy,31.075883557619818,separation_time,304.73804473876953,
vnf,6,separation_accuracy,26.78695966549747,separation_time,297.7437973022461,
vnf,6,separation_accuracy,26.41791881689096,separation_time,458.5700035095215,
vnf,6,separation_accuracy,26.265880876560228,separation_time,357.70678520202637,
vnf,6,separation_accuracy,24.578564779388504,separation_time,655.0846099853516,
vnf,6,separation_accuracy,21.627452620941185,separation_time,570.7597732543945,
vnf,6,separation_accuracy,28.472323983334267,separation_time,314.04829025268555,
vnf,6,separation_accuracy,23.048881589140734,separation_time,324.9316215515137,
vnf,6,separation_accuracy,25.839844992964423,separation_time,362.7288341522217,
vnf,6,separation_accuracy,26.575468253277315,separation_time,492.08927154541016,
vnf,6,separation_accuracy,29.09171152413579,separation_time,559.8962306976318,
vnf,6,separation_accuracy,28.167991383816016,separation_time,366.26172065734863,
vnf,6,separation_accuracy,29.746295788027673,separation_time,634.610652923584,
vnf,6,separation_accuracy,22.896231343716885,separation_time,284.64269638061523,
vnf,6,separation_accuracy,25.901470512363616,separation_time,356.1520576477051,
vnf,6,separation_accuracy,29.142088471221793,separation_time,325.8492946624756,
vnf,6,separation_accuracy,22.347159214096123,separation_time,408.12087059020996,
vnf,6,separation_accuracy,26.673003838871335,separation_time,627.8665065765381,
vnf,6,separation_accuracy,27.19220336642836,separation_time,300.97007751464844,
vnf,6,separation_accuracy,27.641922056293048,separation_time,258.17155838012695,
vnf,6,separation_accuracy,30.40282774996719,separation_time,507.1995258331299,
vnf,6,separation_accuracy,23.980374834133563,separation_time,290.8458709716797,
vnf,6,separation_accuracy,26.914375523197936,separation_time,290.3151512145996,
vnf,6,separation_accuracy,26.05011106608616,separation_time,390.55895805358887,
vnf,6,separation_accuracy,27.680265667616922,separation_time,339.37644958496094,
vnf,6,separation_accuracy,32.52175188452064,separation_time,841.0227298736572,
vnf,6,separation_accuracy,22.72374638350966,separation_time,347.8569984436035,
vnf,6,separation_accuracy,22.528602254418967,separation_time,393.3994770050049,
vnf,6,separation_accuracy,30.37175217383307,separation_time,436.9771480560303,
vnf,6,separation_accuracy,14.18435026051749,separation_time,394.75345611572266,
vnf,6,separation_accuracy,24.087163517829573,separation_time,369.34947967529297,
vnf,6,separation_accuracy,31.969877582282106,separation_time,277.4045467376709,
vnf,6,separation_accuracy,33.913235437298454,separation_time,275.4786014556885,
vnf,6,separation_accuracy,24.988888159995383,separation_time,482.7699661254883,
vnf,6,separation_accuracy,22.33741263997065,separation_time,404.3443202972412,
vnf,6,separation_accuracy,29.346332367691062,separation_time,262.24374771118164,
vnf,6,separation_accuracy,23.16009320995764,separation_time,406.95810317993164,
vnf,6,separation_accuracy,29.772229179509083,separation_time,746.757984161377,
vnf,6,separation_accuracy,24.979119999318712,separation_time,564.3174648284912,
vnf,6,separation_accuracy,25.494109889436924,separation_time,300.77624320983887,
vnf,6,separation_accuracy,32.81298338036376,separation_time,474.31015968322754,
vnf,6,separation_accuracy,23.048385350259707,separation_time,484.03286933898926,
vnf,6,separation_accuracy,25.182627630898345,separation_time,468.92356872558594,
vnf,6,separation_accuracy,21.352290832810716,separation_time,462.16583251953125,
vnf,6,separation_accuracy,24.89666167397943,separation_time,652.3711681365967,
